60, 29.37, 73.49, 7.88, 0.17, 2026-03-15 17:33:17
61, 26.29, 75.10, 8.41, 0.17, 2026-03-15 17:34:17
62, 26.70, 22.95, 8.20, 0.18, 2026-03-15 17:35:17
63, 29.09, 38.37, 7.58, 0.15, 2026-03-15 17:36:17
64, 30.19, 63.14, 8.19, 0.19, 2026-03-15 17:37:17
65, 30.63, 19.17, 8.37, 0.17, 2026-03-15 17:38:17
66, 31.38, 63.40, 7.54, 0.22, 2026-03-15 17:39:17
67, 29.67, 97.77, 8.07, 0.09, 2026-03-15 17:40:17
68, 27.14, 21.52, 8.37, 0.03, 2026-03-15 17:41:17
69, 30.96, 75.71, 7.83, 0.05, 2026-03-15 17:42:17
70, 25.56, 12.28, 8.32, 0.19, 2026-03-15 17:43:17
71, 28.82, 47.58, 7.80, 0.12, 2026-03-15 17:44:17
72, 28.26, 52.61, 7.82, 0.05, 2026-03-15 17:45:17
73, 30.17, 34.82, 8.46, 0.25, 2026-03-15 17:46:17
74, 31.11, 73.88, 8.44, 0.09, 2026-03-15 17:47:17
75, 25.89, 11.25, 8.02, 0.24, 2026-03-15 17:48:17
76, 29.27, 95.83, 8.38, 0.02, 2026-03-15 17:49:17
77, 29.58, 35.60, 8.01, 0.03, 2026-03-15 17:50:17
78, 26.59, 32.58, 8.05, 0.28, 2026-03-15 17:51:17
79, 29.64, 15.88, 7.88, 0.15, 2026-03-15 17:52:17
80, 28.48, 80.37, 7.88, 0.15, 2026-03-15 17:53:17
81, 29.82, 55.55, 7.90, 0.18, 2026-03-15 17:54:17
82, 25.04, 72.25, 8.12, 0.03, 2026-03-15 17:55:17
83, 31.04, 51.69, 8.00, 0.22, 2026-03-15 17:56:17
84, 27.66, 79.61, 7.86, 0.17, 2026-03-15 17:57:17
85, 31.69, 64.93, 7.87, 0.05, 2026-03-15 17:58:17
86, 25.92, 75.61, 8.11, 0.29, 2026-03-15 17:59:17
87, 25.19, 36.34, 8.14, 0.02, 2026-03-15 18:00:17
88, 25.92, 85.47, 8.10, 0.26, 2026-03-15 18:01:17
89, 30.05, 86.13, 7.63, 0.00, 2026-03-15 18:02:17
90, 29.96, 63.63, 7.57, 0.07, 2026-03-15 18:03:17
91, 26.18, 64.29, 7.82, 0.10, 2026-03-15 18:04:17
92, 27.57, 67.80, 8.31, 0.24, 2026-03-15 18:05:17
93, 28.69, 63.05, 8.40, 0.24, 2026-03-15 18:06:17
94, 26.01, 64.87, 7.75, 0.12, 2026-03-15 18:07:17
95, 25.96, 86.24, 7.93, 0.02, 2026-03-15 18:08:17
96, 29.01, 33.72, 7.73, 0.16, 2026-03-15 18:09:17
97, 27.18, 15.51, 7.63, 0.24, 2026-03-15 18:10:17
98, 26.99, 79.87, 8.29, 0.27, 2026-03-15 18:11:17
99, 30.21, 63.45, 8.36, 0.11, 2026-03-15 18:12:17
100, 26.60, 87.04, 7.75, 0.07, 2026-03-15 18:13:17
101, 28.80, 98.56, 7.58, 0.02, 2026-03-15 18:14:17
102, 28.67, 45.55, 7.76, 0.03, 2026-03-15 18:15:17
103, 31.24, 27.11, 7.63, 0.04, 2026-03-15 18:16:17
104, 31.52, 12.61, 7.56, 0.01, 2026-03-15 18:17:17
105, 27.35, 91.90, 7.93, 0.12, 2026-03-15 18:18:17
106, 31.62, 84.53, 8.34, 0.16, 2026-03-15 18:19:17
107, 29.85, 42.78, 7.50, 0.08, 2026-03-15 18:20:17
108, 28.68, 95.71, 7.74, 0.12, 2026-03-15 18:21:17
109, 29.10, 29.24, 8.45, 0.21, 2026-03-15 18:22:17
110, 28.05, 89.57, 8.44, 0.00, 2026-03-15 18:23:17
111, 29.21, 79.68, 7.64, 0.17, 2026-03-15 18:24:17
112, 26.56, 41.39, 7.92, 0.00, 2026-03-15 18:25:17
113, 25.58, 67.69, 7.56, 0.26, 2026-03-15 18:26:17
114, 30.68, 67.90, 8.30, 0.21, 2026-03-15 18:27:17
115, 28.71, 70.13, 8.19, 0.04, 2026-03-15 18:28:17
116, 30.10, 78.88, 8.37, 0.01, 2026-03-15 18:29:17
117, 29.51, 72.12, 8.05, 0.03, 2026-03-15 18:30:17
118, 31.64, 10.58, 7.65, 0.08, 2026-03-15 18:31:17
119, 31.87, 63.90, 8.42, 0.09, 2026-03-15 18:32:17
120, 27.57, 70.98, 7.66, 0.07, 2026-03-15 18:33:17
121, 26.68, 54.54, 7.61, 0.27, 2026-03-15 18:34:17
122, 31.32, 46.96, 8.28, 0.02, 2026-03-15 18:35:17
123, 26.20, 97.57, 8.37, 0.23, 2026-03-15 18:36:17
124, 26.47, 48.38, 8.25, 0.00, 2026-03-15 18:37:17
125, 25.80, 43.45, 8.49, 0.09, 2026-03-15 18:38:17
126, 25.27, 28.95, 7.75, 0.06, 2026-03-15 18:39:17
127, 26.07, 63.93, 8.44, 0.27, 2026-03-15 18:40:17
128, 26.37, 79.07, 8.16, 0.19, 2026-03-15 18:41:17
129, 31.36, 48.27, 8.16, 0.28, 2026-03-15 18:42:17
130, 26.06, 65.45, 7.92, 0.17, 2026-03-15 18:43:17
131, 31.60, 56.35, 8.04, 0.17, 2026-03-15 18:44:17
132, 26.79, 42.71, 7.54, 0.11, 2026-03-15 18:45:17
133, 30.57, 23.67, 7.89, 0.02, 2026-03-15 18:46:17
134, 29.14, 11.74, 7.66, 0.06, 2026-03-15 18:47:17
135, 29.51, 48.16, 8.20, 0.18, 2026-03-15 18:48:17
136, 28.09, 70.02, 8.34, 0.12, 2026-03-15 18:49:17
137, 29.15, 23.96, 8.38, 0.28, 2026-03-15 18:50:17
138, 27.74, 98.81, 8.40, 0.06, 2026-03-15 18:51:17
139, 29.02, 47.00, 8.21, 0.19, 2026-03-15 18:52:17
140, 25.35, 32.13, 7.91, 0.08, 2026-03-15 18:53:17
141, 31.27, 72.47, 8.40, 0.22, 2026-03-15 18:54:17
142, 27.75, 42.75, 7.81, 0.27, 2026-03-15 18:55:17
143, 27.72, 59.20, 8.23, 0.11, 2026-03-15 18:56:17
144, 30.22, 74.96, 7.64, 0.22, 2026-03-15 18:57:17
145, 26.40, 30.90, 8.41, 0.20, 2026-03-15 18:58:17
146, 27.57, 54.18, 8.41, 0.03, 2026-03-15 18:59:17
147, 26.42, 54.21, 7.94, 0.20, 2026-03-15 19:00:17
148, 29.81, 13.59, 7.58, 0.02, 2026-03-15 19:01:17
149, 25.19, 38.73, 8.20, 0.09, 2026-03-15 19:02:17
150, 26.00, 42.51, 8.18, 0.02, 2026-03-15 19:03:17
151, 30.07, 23.88, 8.12, 0.21, 2026-03-15 19:04:17
152, 29.58, 56.68, 8.05, 0.03, 2026-03-15 19:05:17
153, 25.35, 97.58, 8.47, 0.14, 2026-03-15 19:06:17
154, 30.10, 55.44, 8.19, 0.20, 2026-03-15 19:07:17
155, 27.60, 41.92, 8.31, 0.01, 2026-03-15 19:08:17
156, 26.19, 10.78, 8.28, 0.09, 2026-03-15 19:09:17
157, 26.49, 35.58, 7.51, 0.15, 2026-03-15 19:10:17
158, 28.08, 53.25, 8.26, 0.18, 2026-03-15 19:11:17
159, 27.81, 38.23, 8.44, 0.25, 2026-03-15 19:12:17
160, 29.36, 99.74, 8.06, 0.02, 2026-03-15 19:13:17
161, 31.04, 41.74, 7.78, 0.09, 2026-03-15 19:14:17
162, 25.19, 63.19, 7.52, 0.12, 2026-03-15 19:15:17
163, 25.22, 48.29, 8.44, 0.26, 2026-03-15 19:16:17
164, 27.81, 74.09, 8.31, 0.18, 2026-03-15 19:17:17
165, 31.13, 60.35, 7.58, 0.18, 2026-03-15 19:18:17
166, 30.55, 48.91, 8.09, 0.18, 2026-03-15 19:19:17
167, 28.98, 82.53, 7.84, 0.20, 2026-03-15 19:20:17
168, 25.07, 30.39, 7.73, 0.10, 2026-03-15 19:21:17
169, 30.40, 40.32, 7.62, 0.26, 2026-03-15 19:22:17
170, 30.08, 64.75, 7.68, 0.27, 2026-03-15 19:23:17
171, 28.75, 90.69, 8.47, 0.23, 2026-03-15 19:24:17
172, 26.38, 90.65, 8.45, 0.24, 2026-03-15 19:25:17
173, 30.94, 89.58, 7.69, 0.19, 2026-03-15 19:26:17
174, 29.32, 30.17, 8.23, 0.08, 2026-03-15 19:27:17
175, 30.52, 21.24, 7.98, 0.21, 2026-03-15 19:28:17
176, 25.57, 81.62, 7.62, 0.26, 2026-03-15 19:29:17
177, 27.15, 59.47, 8.26, 0.14, 2026-03-15 19:30:17
178, 26.34, 74.14, 7.52, 0.30, 2026-03-15 19:31:17
179, 29.53, 70.71, 7.57, 0.05, 2026-03-15 19:32:17
180, 26.92, 69.28, 8.06, 0.25, 2026-03-15 19:33:17
181, 27.60, 79.05, 8.14, 0.07, 2026-03-15 19:34:17
182, 26.62, 24.44, 7.78, 0.29, 2026-03-15 19:35:17
183, 25.16, 78.08, 7.55, 0.05, 2026-03-15 19:36:17
184, 25.06, 38.12, 7.84, 0.19, 2026-03-15 19:37:17
185, 27.90, 44.57, 8.05, 0.03, 2026-03-15 19:38:17
186, 29.89, 37.11, 8.38, 0.20, 2026-03-15 19:39:17
187, 28.75, 59.15, 7.97, 0.02, 2026-03-15 19:40:17
188, 26.82, 45.55, 7.99, 0.26, 2026-03-15 19:41:17
189, 25.61, 58.75, 8.28, 0.21, 2026-03-15 19:42:17
190, 31.05, 85.80, 8.36, 0.09, 2026-03-15 19:43:17
191, 29.51, 75.95, 8.27, 0.25, 2026-03-15 19:44:17
192, 31.10, 91.29, 8.02, 0.27, 2026-03-15 19:45:17
193, 28.08, 15.23, 8.32, 0.11, 2026-03-15 19:46:17
194, 27.99, 21.13, 8.16, 0.00, 2026-03-15 19:47:17
195, 30.41, 11.05, 7.89, 0.03, 2026-03-15 19:48:17
196, 29.79, 81.72, 7.64, 0.05, 2026-03-15 19:49:17
197, 25.34, 37.88, 8.48, 0.01, 2026-03-15 19:50:17
198, 29.53, 10.10, 8.14, 0.27, 2026-03-15 19:51:17
199, 28.02, 7.00, 7.89, 0.07, 2026-03-15 19:52:17
200, 29.58, 79.28, 8.33, 0.01, 2026-03-15 19:53:17
201, 25.97, 65.26, 8.48, 0.17, 2026-03-15 19:54:17
202, 28.24, 25.40, 8.28, 0.09, 2026-03-15 19:55:17
203, 27.40, 50.66, 7.60, 0.18, 2026-03-15 19:56:17
204, 31.89, 76.80, 7.96, 0.05, 2026-03-15 19:57:17
205, 29.98, 99.88, 8.14, 0.23, 2026-03-15 19:58:17
206, 29.35, 94.88, 7.79, 0.21, 2026-03-15 19:59:17
207, 28.97, 32.59, 8.21, 0.16, 2026-03-15 20:00:17
208, 26.73, 56.93, 8.45, 0.15, 2026-03-15 20:01:17
209, 29.69, 77.69, 7.95, 0.19, 2026-03-15 20:02:17
210, 30.59, 75.83, 7.70, 0.30, 2026-03-15 20:03:17
211, 29.41, 91.43, 8.42, 0.18, 2026-03-15 20:04:17
212, 28.54, 51.49, 8.39, 0.13, 2026-03-15 20:05:17
213, 31.58, 22.38, 7.70, 0.08, 2026-03-15 20:06:17
214, 30.11, 94.41, 7.54, 0.19, 2026-03-15 20:07:17
215, 29.49, 8.28, 8.04, 0.17, 2026-03-15 20:08:17
216, 28.12, 10.83, 7.63, 0.30, 2026-03-15 20:09:17
217, 29.21, 9.78, 8.16, 0.05, 2026-03-15 20:10:17
218, 27.33, 35.02, 7.91, 0.20, 2026-03-15 20:11:17
219, 27.99, 26.05, 7.67, 0.20, 2026-03-15 20:12:17
220, 28.48, 53.23, 7.94, 0.24, 2026-03-15 20:13:17
221, 25.03, 37.25, 7.63, 0.11, 2026-03-15 20:14:17
222, 30.79, 74.66, 8.14, 0.27, 2026-03-15 20:15:17
223, 29.55, 53.88, 8.24, 0.22, 2026-03-15 20:16:17
224, 31.70, 49.25, 7.61, 0.11, 2026-03-15 20:17:17
225, 31.33, 83.02, 7.61, 0.14, 2026-03-15 20:18:17
226, 31.09, 77.33, 7.92, 0.01, 2026-03-15 20:19:17
227, 31.55, 11.44, 7.71, 0.05, 2026-03-15 20:20:17
228, 25.82, 61.16, 8.12, 0.04, 2026-03-15 20:21:17
229, 29.06, 70.58, 8.42, 0.22, 2026-03-15 20:22:17
230, 29.69, 33.36, 7.88, 0.24, 2026-03-15 20:23:17
231, 31.98, 78.39, 7.67, 0.06, 2026-03-15 20:24:17
232, 27.72, 22.22, 7.70, 0.17, 2026-03-15 20:25:17
233, 31.72, 23.07, 7.80, 0.11, 2026-03-15 20:26:17
234, 25.85, 23.82, 8.27, 0.01, 2026-03-15 20:27:17
235, 30.33, 88.70, 7.95, 0.00, 2026-03-15 20:28:17
236, 27.98, 81.15, 7.99, 0.14, 2026-03-15 20:29:17
237, 30.25, 27.66, 7.59, 0.17, 2026-03-15 20:30:17
238, 31.45, 89.91, 7.56, 0.26, 2026-03-15 20:31:17
239, 28.44, 65.04, 8.26, 0.22, 2026-03-15 20:32:17
240, 26.79, 91.44, 7.70, 0.24, 2026-03-15 20:33:17
241, 28.87, 9.87, 8.29, 0.16, 2026-03-15 20:34:17
242, 29.93, 7.28, 8.05, 0.22, 2026-03-15 20:35:17
243, 31.40, 88.18, 7.81, 0.24, 2026-03-15 20:36:17
244, 27.76, 50.78, 8.15, 0.02, 2026-03-15 20:37:17
245, 25.01, 78.01, 7.72, 0.23, 2026-03-15 20:38:17
246, 26.08, 10.47, 7.53, 0.20, 2026-03-15 20:39:17
247, 27.42, 71.30, 7.94, 0.24, 2026-03-15 20:40:17
248, 31.87, 65.38, 7.98, 0.09, 2026-03-15 20:41:17
249, 31.12, 12.53, 7.64, 0.03, 2026-03-15 20:42:17
250, 26.00, 92.21, 7.87, 0.09, 2026-03-15 20:43:17
251, 30.70, 9.43, 7.74, 0.24, 2026-03-15 20:44:17
252, 31.29, 29.37, 7.71, 0.08, 2026-03-15 20:45:17
253, 26.61, 85.38, 8.39, 0.26, 2026-03-15 20:46:17
254, 30.91, 62.88, 7.67, 0.01, 2026-03-15 20:47:17
255, 26.29, 38.81, 7.69, 0.13, 2026-03-15 20:48:17
256, 31.26, 64.19, 8.41, 0.16, 2026-03-15 20:49:17
257, 28.66, 74.41, 8.47, 0.30, 2026-03-15 20:50:17
258, 31.07, 84.82, 7.87, 0.04, 2026-03-15 20:51:17
259, 26.99, 21.24, 8.24, 0.29, 2026-03-15 20:52:17
260, 30.02, 7.93, 8.31, 0.19, 2026-03-15 20:53:17
261, 30.15, 82.73, 8.22, 0.04, 2026-03-15 20:54:17
262, 27.63, 66.73, 8.39, 0.27, 2026-03-15 20:55:17
263, 25.23, 78.48, 7.51, 0.13, 2026-03-15 20:56:17
264, 26.60, 44.75, 8.42, 0.05, 2026-03-15 20:57:17
265, 28.51, 28.07, 8.41, 0.23, 2026-03-15 20:58:17
266, 26.49, 8.05, 7.73, 0.23, 2026-03-15 20:59:17
267, 28.90, 81.61, 7.83, 0.26, 2026-03-15 21:00:17
268, 28.77, 99.22, 8.15, 0.26, 2026-03-15 21:01:17
269, 26.59, 82.22, 7.87, 0.11, 2026-03-15 21:02:17
270, 25.24, 58.32, 7.62, 0.12, 2026-03-15 21:03:17
271, 27.27, 90.41, 8.44, 0.06, 2026-03-15 21:04:17
272, 25.88, 85.69, 7.95, 0.27, 2026-03-15 21:05:17
273, 26.55, 65.30, 8.12, 0.17, 2026-03-15 21:06:17
274, 27.97, 6.57, 7.64, 0.26, 2026-03-15 21:07:17
275, 26.87, 32.74, 8.06, 0.20, 2026-03-15 21:08:17
276, 31.71, 62.69, 7.92, 0.24, 2026-03-15 21:09:17
277, 30.73, 75.25, 8.02, 0.04, 2026-03-15 21:10:17
278, 25.14, 5.66, 7.83, 0.22, 2026-03-15 21:11:17
279, 31.31, 48.92, 7.55, 0.23, 2026-03-15 21:12:17
280, 29.42, 7.30, 8.47, 0.20, 2026-03-15 21:13:17
281, 28.50, 72.11, 8.32, 0.08, 2026-03-15 21:14:17
282, 29.53, 61.74, 8.34, 0.08, 2026-03-15 21:15:17
283, 28.22, 76.08, 7.51, 0.11, 2026-03-15 21:16:17
284, 28.34, 64.52, 7.88, 0.12, 2026-03-15 21:17:17
285, 25.19, 32.44, 8.38, 0.18, 2026-03-15 21:18:17
286, 28.03, 93.50, 8.03, 0.11, 2026-03-15 21:19:17
287, 25.07, 97.55, 7.94, 0.26, 2026-03-15 21:20:17
288, 29.90, 36.63, 8.00, 0.18, 2026-03-15 21:21:17
289, 28.92, 8.71, 7.73, 0.11, 2026-03-15 21:22:17
290, 31.56, 86.65, 8.11, 0.29, 2026-03-15 21:23:17
291, 29.09, 12.26, 7.81, 0.12, 2026-03-15 21:24:17
292, 28.49, 12.60, 7.80, 0.26, 2026-03-15 21:25:17
293, 30.47, 93.62, 7.72, 0.18, 2026-03-15 21:26:17
294, 26.96, 58.27, 7.75, 0.26, 2026-03-15 21:27:17
295, 27.11, 74.08, 7.73, 0.26, 2026-03-15 21:28:17
296, 26.33, 47.45, 8.07, 0.27, 2026-03-15 21:29:17
297, 25.20, 99.55, 8.12, 0.02, 2026-03-15 21:30:17
298, 26.80, 21.13, 7.73, 0.03, 2026-03-15 21:31:17
299, 28.46, 96.18, 7.58, 0.01, 2026-03-15 21:32:17
300, 27.36, 31.57, 7.99, 0.15, 2026-03-15 21:33:17
301, 27.89, 92.85, 7.79, 0.18, 2026-03-15 21:34:17
302, 28.33, 43.16, 8.05, 0.29, 2026-03-15 21:35:17
303, 30.84, 80.47, 8.09, 0.24, 2026-03-15 21:36:17
304, 31.09, 35.22, 7.77, 0.28, 2026-03-15 21:37:17
305, 31.60, 73.28, 8.27, 0.04, 2026-03-15 21:38:17
306, 28.31, 21.71, 7.54, 0.01, 2026-03-15 21:39:17
307, 28.18, 86.92, 7.51, 0.04, 2026-03-15 21:40:17
308, 26.49, 82.76, 8.28, 0.24, 2026-03-15 21:41:17
309, 29.61, 33.38, 8.42, 0.23, 2026-03-15 21:42:17
310, 30.89, 28.05, 7.52, 0.15, 2026-03-15 21:43:17
311, 25.53, 7.93, 8.22, 0.11, 2026-03-15 21:44:17
312, 27.87, 22.14, 7.68, 0.09, 2026-03-15 21:45:17
313, 30.21, 17.80, 8.03, 0.02, 2026-03-15 21:46:17
314, 27.51, 81.64, 8.40, 0.05, 2026-03-15 21:47:17
315, 25.92, 7.78, 8.32, 0.05, 2026-03-15 21:48:17
316, 26.74, 59.22, 8.04, 0.10, 2026-03-15 21:49:17
317, 29.65, 87.72, 8.45, 0.28, 2026-03-15 21:50:17
318, 25.74, 19.56, 8.30, 0.17, 2026-03-15 21:51:17
319, 31.27, 11.89, 8.32, 0.26, 2026-03-15 21:52:17
320, 27.72, 57.13, 7.95, 0.20, 2026-03-15 21:53:17
321, 26.97, 95.20, 8.23, 0.29, 2026-03-15 21:54:17
322, 29.16, 30.88, 7.70, 0.04, 2026-03-15 21:55:17
323, 29.20, 51.30, 7.73, 0.11, 2026-03-15 21:56:17
324, 28.35, 70.72, 8.17, 0.28, 2026-03-15 21:57:17
325, 31.88, 27.56, 7.74, 0.15, 2026-03-15 21:58:17
326, 31.29, 51.01, 8.04, 0.10, 2026-03-15 21:59:17
327, 29.00, 36.97, 7.67, 0.10, 2026-03-15 22:00:17
328, 27.03, 25.83, 8.24, 0.28, 2026-03-15 22:01:17
329, 30.65, 66.79, 7.77, 0.21, 2026-03-15 22:02:17
330, 30.37, 11.12, 8.36, 0.22, 2026-03-15 22:03:17
331, 27.39, 9.22, 7.52, 0.15, 2026-03-15 22:04:17
332, 30.87, 63.76, 8.10, 0.16, 2026-03-15 22:05:17
333, 28.98, 78.85, 8.20, 0.19, 2026-03-15 22:06:17
334, 30.32, 87.46, 7.92, 0.05, 2026-03-15 22:07:17
335, 30.51, 7.04, 7.54, 0.13, 2026-03-15 22:08:17
336, 28.54, 30.58, 7.74, 0.02, 2026-03-15 22:09:17
337, 31.87, 53.11, 7.57, 0.18, 2026-03-15 22:10:17
338, 27.57, 95.78, 7.84, 0.26, 2026-03-15 22:11:17
339, 26.69, 32.51, 8.49, 0.02, 2026-03-15 22:12:17
340, 26.21, 11.55, 7.80, 0.07, 2026-03-15 22:13:17
341, 30.51, 66.71, 7.76, 0.03, 2026-03-15 22:14:17
342, 25.96, 25.67, 7.68, 0.17, 2026-03-15 22:15:17
343, 29.43, 15.16, 8.26, 0.14, 2026-03-15 22:16:17
344, 27.34, 10.45, 8.19, 0.08, 2026-03-15 22:17:17
345, 31.11, 58.92, 7.58, 0.26, 2026-03-15 22:18:17
346, 30.57, 99.97, 8.12, 0.19, 2026-03-15 22:19:17
347, 29.16, 61.35, 8.48, 0.06, 2026-03-15 22:20:17
348, 26.62, 9.02, 7.76, 0.07, 2026-03-15 22:21:17
349, 27.85, 80.52, 8.40, 0.08, 2026-03-15 22:22:17
350, 27.66, 74.12, 7.55, 0.06, 2026-03-15 22:23:17
351, 29.23, 38.63, 8.17, 0.11, 2026-03-15 22:24:17
352, 31.83, 26.25, 7.85, 0.27, 2026-03-15 22:25:17
353, 31.67, 68.19, 7.78, 0.06, 2026-03-15 22:26:17
354, 27.49, 55.54, 7.72, 0.09, 2026-03-15 22:27:17
355, 25.70, 15.14, 8.34, 0.21, 2026-03-15 22:28:17
356, 29.70, 82.82, 7.99, 0.00, 2026-03-15 22:29:17
357, 29.23, 93.86, 8.11, 0.09, 2026-03-15 22:30:17
358, 30.23, 88.01, 8.33, 0.27, 2026-03-15 22:31:17
359, 29.24, 33.96, 7.65, 0.24, 2026-03-15 22:32:17
360, 28.80, 70.46, 8.49, 0.12, 2026-03-15 22:33:17
361, 25.71, 44.10, 8.19, 0.01, 2026-03-15 22:34:17
362, 26.81, 21.06, 7.69, 0.07, 2026-03-15 22:35:17
363, 31.04, 77.51, 7.98, 0.01, 2026-03-15 22:36:17
364, 25.39, 96.32, 8.07, 0.03, 2026-03-15 22:37:17
365, 31.74, 59.52, 7.91, 0.26, 2026-03-15 22:38:17
366, 27.82, 44.28, 8.32, 0.20, 2026-03-15 22:39:17
367, 31.62, 31.90, 8.12, 0.00, 2026-03-15 22:40:17
368, 25.35, 67.33, 8.45, 0.13, 2026-03-15 22:41:17
369, 29.23, 24.08, 7.84, 0.12, 2026-03-15 22:42:17
370, 29.36, 81.80, 7.61, 0.00, 2026-03-15 22:43:17
371, 27.76, 31.30, 8.32, 0.10, 2026-03-15 22:44:17
372, 30.97, 34.60, 8.06, 0.06, 2026-03-15 22:45:17
373, 28.28, 99.54, 7.87, 0.13, 2026-03-15 22:46:17
374, 27.93, 41.56, 8.38, 0.17, 2026-03-15 22:47:17
375, 27.36, 42.37, 8.01, 0.29, 2026-03-15 22:48:17
376, 27.93, 62.79, 7.58, 0.23, 2026-03-15 22:49:17
377, 26.06, 24.75, 7.82, 0.03, 2026-03-15 22:50:17
378, 28.30, 64.77, 7.58, 0.10, 2026-03-15 22:51:17
379, 29.30, 18.57, 8.32, 0.08, 2026-03-15 22:52:17
380, 28.07, 99.47, 7.61, 0.07, 2026-03-15 22:53:17
381, 28.63, 30.14, 8.08, 0.00, 2026-03-15 22:54:17
382, 30.39, 15.21, 7.87, 0.29, 2026-03-15 22:55:17
383, 31.33, 54.56, 7.80, 0.07, 2026-03-15 22:56:17
384, 28.35, 34.51, 8.26, 0.12, 2026-03-15 22:57:17
385, 30.89, 41.97, 8.22, 0.13, 2026-03-15 22:58:17
386, 30.14, 13.68, 8.25, 0.02, 2026-03-15 22:59:17
387, 30.93, 65.59, 7.98, 0.11, 2026-03-15 23:00:17
388, 25.66, 44.45, 7.84, 0.06, 2026-03-15 23:01:17
